work_group_id	review_path	source_anchor	thread_count	claim_group_count	pull_request_count	merged_pull_request_threads	closed_pull_request_threads	open_pull_request_threads	current_threads	outdated_threads	oldest_thread_created_at	newest_thread_created_at	representative_thread_id	classification_state	next_action
work-merged-review-thread-batch-registry-tsv-batch-id-state-denominator-af4e50a9dc52	build-infra/docs/merged-review-thread-batch-registry.tsv	batch id state denominator commit closure commit first thread id cutoff thread i	2	2	1	2	0	0	2	0	2026-08-26T22:02:32Z	2026-08-26T22:02:32Z	PRRT_kwDOR3YK5M6coWEa	unassessed	inspect-current-main-and-history
work-makefile-audit-source-root-check-source-root-control-unit-test-fbe7f8ea0dfa	build-infra/Makefile	audit source root check source root control unit test	1	1	1	1	0	0	1	0	2026-08-26T22:34:54Z	2026-08-26T22:34:54Z	PRRT_kwDOR3YK5M6coxvi	unassessed	inspect-current-main-and-history
work-draw-vs-nir-c-draw-vs-nir-io-spans-nir-7c46090b44d1	src/gallium/auxiliary/draw/draw_vs_nir.c	draw vs nir io spans nir shader nir	3	3	1	3	0	0	3	0	2026-08-26T22:56:26Z	2026-08-26T22:56:27Z	PRRT_kwDOR3YK5M6cpCXy	unassessed	inspect-current-main-and-history
work-rs482-producer-alu-compaction-design-md-fp24-carry-bo-round-faec709aa998	docs/hardware/rs482-producer-alu-compaction-design.md	fp24 carry bo round trip bit exactly follows from integrality plus the	3	3	1	3	0	0	3	0	2026-08-26T23:52:23Z	2026-08-26T23:52:23Z	PRRT_kwDOR3YK5M6cpsJr	unassessed	inspect-current-main-and-history
work-assessments-tsv-original-line-14-b5c418cce13c	build-infra/docs/review-thread-classifications/merged-thread-frontier-after-QY6A8/assessments.tsv	original line 14	1	1	1	1	0	0	1	0	2026-08-27T01:17:23Z	2026-08-27T01:17:23Z	PRRT_kwDOR3YK5M6cqmNA	unassessed	inspect-current-main-and-history
work-assessments-tsv-original-line-30-4c1acf87a0df	build-infra/docs/review-thread-classifications/merged-thread-frontier-after-QY6A8/assessments.tsv	original line 30	1	1	1	1	0	0	1	0	2026-08-27T01:17:23Z	2026-08-27T01:17:23Z	PRRT_kwDOR3YK5M6cqmNG	unassessed	inspect-current-main-and-history
work-assessments-tsv-original-line-31-750161afdd61	build-infra/docs/review-thread-classifications/merged-thread-frontier-after-QY6A8/assessments.tsv	original line 31	1	1	1	1	0	0	1	0	2026-08-27T01:17:23Z	2026-08-27T01:17:23Z	PRRT_kwDOR3YK5M6cqmNE	unassessed	inspect-current-main-and-history
work-test-review-thread-classification-py-def-test-third-classification-rejec-0c8bca7844ec	build-infra/tests/test_review_thread_classification.py	def test third classification rejects missing assessment none	1	1	1	1	0	0	1	0	2026-08-27T01:17:23Z	2026-08-27T01:17:23Z	PRRT_kwDOR3YK5M6cqmNH	unassessed	inspect-current-main-and-history
work-assessments-tsv-original-line-3-a302c36b493c	build-infra/docs/review-thread-classifications/merged-thread-frontier-after-QY6A8/assessments.tsv	original line 3	1	1	1	1	0	0	1	0	2026-08-27T01:26:30Z	2026-08-27T01:26:30Z	PRRT_kwDOR3YK5M6cqsGy	unassessed	inspect-current-main-and-history
work-assessments-tsv-original-line-23-e17ba9f16052	build-infra/docs/review-thread-classifications/merged-thread-frontier-after-TvpLc/assessments.tsv	original line 23	1	1	1	1	0	0	1	0	2026-08-27T02:11:53Z	2026-08-27T02:11:53Z	PRRT_kwDOR3YK5M6crIPy	unassessed	inspect-current-main-and-history
work-assessments-tsv-original-line-27-d49f6cb27c59	build-infra/docs/review-thread-classifications/merged-thread-frontier-after-TvpLc/assessments.tsv	original line 27	1	1	1	1	0	0	1	0	2026-08-27T02:11:53Z	2026-08-27T02:11:53Z	PRRT_kwDOR3YK5M6crIP0	unassessed	inspect-current-main-and-history
work-assessments-tsv-original-line-36-811a9dd30499	build-infra/docs/review-thread-classifications/merged-thread-frontier-after-TvpLc/assessments.tsv	original line 36	1	1	1	1	0	0	1	0	2026-08-27T02:11:53Z	2026-08-27T02:11:53Z	PRRT_kwDOR3YK5M6crIP2	unassessed	inspect-current-main-and-history
work-merged-review-thread-resolution-campaign-md-at-2026-08-27t01-c49196f96102	build-infra/docs/merged-review-thread-resolution-campaign.md	at 2026 08 27t01 11 19z the final live verification completed at	1	1	1	1	0	0	1	0	2026-08-27T02:11:53Z	2026-08-27T02:11:53Z	PRRT_kwDOR3YK5M6crIP6	unassessed	inspect-current-main-and-history
work-headless-hardware-gl-runner-md-original-line-218-33ecc7adae55	headless-hardware-gl-runner.md	original line 218	1	1	1	1	0	0	1	0	2026-08-27T02:40:04Z	2026-08-27T02:40:04Z	PRRT_kwDOR3YK5M6craCR	unassessed	inspect-current-main-and-history
work-headless-hardware-gl-runner-md-original-line-224-ef0aca13d6ea	headless-hardware-gl-runner.md	original line 224	1	1	1	1	0	0	1	0	2026-08-27T02:40:04Z	2026-08-27T02:40:04Z	PRRT_kwDOR3YK5M6craCD	unassessed	inspect-current-main-and-history
work-headless-hardware-gl-runner-md-original-line-265-4150631086e2	headless-hardware-gl-runner.md	original line 265	1	1	1	1	0	0	1	0	2026-08-27T02:40:04Z	2026-08-27T02:40:04Z	PRRT_kwDOR3YK5M6craCA	unassessed	inspect-current-main-and-history
work-headless-hardware-gl-runner-md-original-line-305-81c4ce1f4083	headless-hardware-gl-runner.md	original line 305	1	1	1	1	0	0	1	0	2026-08-27T02:40:04Z	2026-08-27T02:40:04Z	PRRT_kwDOR3YK5M6craCM	unassessed	inspect-current-main-and-history
work-headless-hardware-gl-runner-md-original-line-323-f2c3a5e49eea	headless-hardware-gl-runner.md	original line 323	1	1	1	1	0	0	1	0	2026-08-27T02:40:04Z	2026-08-27T02:40:04Z	PRRT_kwDOR3YK5M6craCJ	unassessed	inspect-current-main-and-history
work-headless-hardware-gl-runner-md-original-line-35-833190efb695	headless-hardware-gl-runner.md	original line 35	1	1	1	1	0	0	1	0	2026-08-27T02:40:04Z	2026-08-27T02:40:04Z	PRRT_kwDOR3YK5M6craCP	unassessed	inspect-current-main-and-history
work-headless-hardware-gl-runner-md-original-line-90-83fa0d378af4	headless-hardware-gl-runner.md	original line 90	1	1	1	1	0	0	1	0	2026-08-27T02:40:04Z	2026-08-27T02:40:04Z	PRRT_kwDOR3YK5M6craB9	unassessed	inspect-current-main-and-history
work-driver-root-audit-py-original-line-125-391a5d24666f	build-infra/scripts/driver_root_audit.py	original line 125	1	1	1	1	0	0	1	0	2026-08-27T03:25:46Z	2026-08-27T03:25:46Z	PRRT_kwDOR3YK5M6cr2AS	unassessed	inspect-current-main-and-history
work-driver-root-audit-py-original-line-33-ecb0a05e2a51	build-infra/scripts/driver_root_audit.py	original line 33	1	1	1	1	0	0	1	0	2026-08-27T03:25:46Z	2026-08-27T03:25:46Z	PRRT_kwDOR3YK5M6cr2AX	unassessed	inspect-current-main-and-history
work-driver-root-audit-py-original-line-332-02f627bc764a	build-infra/scripts/driver_root_audit.py	original line 332	1	1	1	1	0	0	1	0	2026-08-27T03:25:46Z	2026-08-27T03:25:46Z	PRRT_kwDOR3YK5M6cr2AR	unassessed	inspect-current-main-and-history
work-rs482-source-authority-md-evidence-and-leaves-the-source-to-3bf9c6f51183	docs/hardware/rs482-source-authority.md	evidence and leaves the source to payload claim open the value	1	1	1	1	0	0	1	0	2026-08-27T04:13:23Z	2026-08-27T04:13:23Z	PRRT_kwDOR3YK5M6csT9h	unassessed	inspect-current-main-and-history
work-rs482-stack-manifest-schema-json-original-line-33-6a316625e39d	docs/hardware/rs482-stack-manifest.schema.json	original line 33	1	1	1	1	0	0	1	0	2026-08-27T04:13:23Z	2026-08-27T04:13:23Z	PRRT_kwDOR3YK5M6csT9i	unassessed	inspect-current-main-and-history
work-merged-review-thread-resolution-campaign-md-the-production-root-account-3dd75e93f2d8	build-infra/docs/merged-review-thread-resolution-campaign.md	the production root account rejection retains its exact diagnostic pr 1918	1	1	1	1	0	0	1	0	2026-08-27T15:17:20Z	2026-08-27T15:17:20Z	PRRT_kwDOR3YK5M6c3wqe	unassessed	inspect-current-main-and-history
work-merged-review-thread-resolution-campaign-md-falsifier-and-merged-evidenc-f4cd15b60dda	build-infra/docs/merged-review-thread-resolution-campaign.md	falsifier and merged evidence commit when one exists	1	1	1	1	0	0	1	0	2026-08-27T19:44:43Z	2026-08-27T19:44:43Z	PRRT_kwDOR3YK5M6c9ONa	unassessed	inspect-current-main-and-history
work-assessments-tsv-original-line-1-4272c32ad20e	build-infra/docs/review-thread-classifications/merged-thread-frontier-after-WhUFS/assessments.tsv	original line 1	1	1	1	1	0	0	1	0	2026-08-27T20:53:10Z	2026-08-27T20:53:10Z	PRRT_kwDOR3YK5M6c-egj	unassessed	inspect-current-main-and-history
work-assessments-tsv-original-line-40-228a93ad9a94	build-infra/docs/review-thread-classifications/merged-thread-frontier-after-WhUFS/assessments.tsv	original line 40	1	1	1	1	0	0	1	0	2026-08-27T20:53:10Z	2026-08-27T20:53:10Z	PRRT_kwDOR3YK5M6c-egb	unassessed	inspect-current-main-and-history
work-assessments-tsv-original-line-45-1d3986f00581	build-infra/docs/review-thread-classifications/merged-thread-frontier-after-WhUFS/assessments.tsv	original line 45	1	1	1	1	0	0	1	0	2026-08-27T20:53:10Z	2026-08-27T20:53:10Z	PRRT_kwDOR3YK5M6c-ege	unassessed	inspect-current-main-and-history
work-merged-review-thread-resolution-campaign-md-commits-are-ancestors-of-c56018865d37	build-infra/docs/merged-review-thread-resolution-campaign.md	commits are ancestors of origin main their declared target files match the	1	1	1	1	0	0	1	0	2026-08-27T20:53:10Z	2026-08-27T20:53:10Z	PRRT_kwDOR3YK5M6c-egT	unassessed	inspect-current-main-and-history
work-r3v-native-attended-msaa-resolve-procedure-md-entry-names-the-d7bb7b6eeb68	docs/hardware/r3v-native-attended-msaa-resolve-procedure.md	entry names the emitted stream arms gb aa config and the subsample	1	1	1	1	0	0	1	0	2026-08-28T01:06:52Z	2026-08-28T01:06:52Z	PRRT_kwDOR3YK5M6dBuyx	unassessed	inspect-current-main-and-history
work-makefile-define-install-pair-449377484755	build-infra/Makefile	define install pair	1	1	1	1	0	0	1	0	2026-08-28T02:20:49Z	2026-08-28T02:20:49Z	PRRT_kwDOR3YK5M6dCknc	unassessed	inspect-current-main-and-history
work-pkgbuild-source-pkgname-git-https-github-com-oichkatzelesfrettschen-mesa-9d9ada369fd1	build-infra/packaging/mesa-gororoba/PKGBUILD	source pkgname git https github com oichkatzelesfrettschen mesa 26 goror	1	1	1	1	0	0	1	0	2026-08-28T02:20:49Z	2026-08-28T02:20:49Z	PRRT_kwDOR3YK5M6dCknd	unassessed	inspect-current-main-and-history
work-device-c-drm-shim-inherited-identity-locator-char-instance-33-c57e25e753d8	src/drm-shim/device.c	drm shim inherited identity locator char instance 33	1	1	1	1	0	0	1	0	2026-08-28T03:01:32Z	2026-08-28T03:01:32Z	PRRT_kwDOR3YK5M6dDAa2	unassessed	inspect-current-main-and-history
work-action-frontier-tsv-drm-shim-state-token-exec-locator-p2-cd4fb6779795	build-infra/docs/review-thread-classifications/merged-thread-frontier-after-WhUFS/action-frontier.tsv	drm shim state token exec locator p2 drm shim state token exec locator acceptanc	1	1	1	1	0	0	1	0	2026-08-28T06:47:51Z	2026-08-28T06:47:51Z	PRRT_kwDOR3YK5M6dFTJD	unassessed	inspect-current-main-and-history
work-r300-tcl-bypass-triangle-c-r300-tcl-bypass-triangle-multi-6ad4bc2b3fe4	src/amd/r300/common/r300_tcl_bypass_triangle.c	r300 tcl bypass triangle multi pass reference count	1	1	1	1	0	0	1	0	2026-08-28T08:23:08Z	2026-08-28T08:23:08Z	PRRT_kwDOR3YK5M6dGxH3	unassessed	inspect-current-main-and-history
